created_at,text,county,topic_related,dis_related,dmg_related,sentiment,kwd
9/17/2017,When the lineman fix your electric then come in for Church Service.  #thankful #hurricaneirma @?? https://t.co/BHbqMFAn1M,Pinellas County,1,1,1,1.0,electric
9/29/2017,Boom EVR 2018??????????????????????????????????????????????????????????????????????????????? @ Electric Vibes Radio https://t.co/DxcxG6xzmq,Hillsborough County,0,0,0,,electric
9/22/2017,paperboygene @simplyomega twancolbert #hiphopoftampa ##ropegang @ Electric Vibes Radio https://t.co/ReaQWTMUo3,Hillsborough County,0,0,0,,electric
9/18/2017,"?????still no electric in H Creek. still not complaining. @ Fort Myers, Florida https://t.co/X9bI9Vp6OM",Lee County,1,1,1,0.0,electric
9/10/2017,Making my debut @PacificoClub opening for @dj_bl3nd for @bradsteeves23 presents Electric?? https://t.co/OeMXYU2dwt,Broward County,0,0,0,,electric
9/30/2017,#FLTapInvitational - Drinking an Electric Wizard by @7venthSunBeer @ 5th Annual Florida Tap Invitational   ?? https://t.co/o1FNiNmNOB,Leon County,0,0,0,,electric
9/29/2017,SHOUTOUT kosmickatie #instarepost Fu+-&amp;** around again ????????????????????? @ Electric Vibes Radio https://t.co/KGq3axzniU,Hillsborough County,0,0,0,,electric
9/10/2017,Making my debut @PacificoClub opening for @dj_bl3nd for @bradsteeves23 presents Electric?? https://t.co/4CcBDbd40d,Broward County,0,0,0,,electric
9/14/2017,"Its Electric ???
https://t.co/GMzxgOH9s7
#BlackGalaxyEnt  #hiphop #RandB #indie #Gainesville #Florida?? https://t.co/Wx0XZwsfOj",Alachua County,0,0,0,,electric
9/13/2017,When your power??s been out for almost 3 days so you anxiously look out the window every time a truck drives by hoping it??s the electric co ????,Pinellas County,1,1,1,-1.0,electric
9/10/2017,Making my debut @PacificoClub opening for @dj_bl3nd for @bradsteeves23 presents Electric?? https://t.co/BlAOCma7mq,Broward County,0,0,0,,electric
9/15/2017,"@markand4503 @ClayTravis @BrittMcHenry Neither does the IRS, or my electric company, my mortgage lender, my cell phone carrier...",Pasco County,1,0,0,0.0,electric
9/13/2017,Hmm 2018 IM COMING #DomeCove #BigDomeCam #feelthevibes #justbringit @ Electric Vibes Radio https://t.co/oFefhZSgqE,Hillsborough County,0,0,0,,electric
9/28/2017,Would you like to meet the coolest electric vehicle on earth? Contact me to get you on our ViP?? https://t.co/gH8xYUDxyw,Miami-Dade County,0,0,0,,electric
9/29/2017,Beautiful girls and fashionable electric bikes???????? Weekend started!???????? We are waiting for you!?????????????? https://t.co/OSHwsuj7k9,Miami-Dade County,0,0,0,,electric
9/15/2017,"Still no electric since Sunday at noon. Burning Man! (@ Casa En Prairie in Miami Beach, FL) https://t.co/rij8EA1pAC https://t.co/RoGEYR7QrY",Miami-Dade County,1,1,1,-1.0,electric
9/2/2017,"If long weekend with friends,  only with original Whizzy Ride Electric Scooters!??????? Let's improve?? https://t.co/KQ4uLpGbhb",Miami-Dade County,0,0,0,,electric
9/4/2017,???????? crew! Photo by lvlvisuals @ The Electric Pickle https://t.co/Nv3Z41CPeE,Miami-Dade County,0,0,0,,electric
9/13/2017,"#Repost @TKM_Productions (get_repost)
?????????
Gimme and electric piano, some bongos, and a mojito?? https://t.co/MkKWdYUrEz",Broward County,0,0,0,,electric
9/10/2017,Boom Zoom welcome back @ Electric Vibes Radio https://t.co/Q09oyPbHxU,Hillsborough County,0,0,0,,electric
9/28/2017,Electric chair,Orange County,0,0,0,,electric
9/12/2017,"Iv met 2 out 3 ;) 
#bigdomespopin @ Electric Vibes Radio https://t.co/fedtVFCA5A",Hillsborough County,0,0,0,,electric
9/10/2017,Making my debut @PacificoClub opening for @dj_bl3nd for @bradsteeves23 presents Electric?? https://t.co/Pcc4GPsZzI,Broward County,0,0,0,,electric
9/9/2017,I received this from my father. It's a way of charging your cell without electricity. @ Florida https://t.co/SVq4p2j57k,Polk County,1,1,1,0.0,electricity
9/15/2017,The Lake Worth Store location is still experiencing Loss of electricity and waiting for FPL to?? https://t.co/2Flu4JFoaq,Palm Beach County,1,1,1,0.0,electricity
9/12/2017,"??? Good times in the salon today! So #grateful so safety and electricity in Winter Park, FL  post?? https://t.co/hcvvzHI7Mp",Orange County,1,1,1,1.0,electricity
9/14/2017,Hurricane Irma can't hold us down! Electricity is restored and we are taking client appointments?? https://t.co/lne3PdHp7C,Palm Beach County,1,1,1,1.0,electricity
9/9/2017,Phone charger with out electricity #damitIrma #thestrugleisreal?? https://t.co/1zlIXn44nK,St. Lucie County,1,1,1,-1.0,electricity
9/12/2017,???????? bartender humor while I'm in my second day of roughing it with no electricity #damuirma?? https://t.co/NUvl8zizwP,Polk County,1,1,1,1.0,electricity
9/10/2017,"We lost electricity....let's the camping begin ! @ Fish Hawk, Florida https://t.co/1G3iwMDV1L",Hillsborough County,1,1,1,1.0,electricity
9/15/2017,"That was the longest week ever. So happy and ready for #NoPantsWeekend with electricity! (at @flytpa in Tampa, FL) https://t.co/0bVxtV0Jo1",Hillsborough County,1,1,1,1.0,electricity
9/15/2017,"????????electricity...but still standing here doing to-go orders, deliveries and ubereats!!!! @ Latin?? https://t.co/hAlDohX7jB",Miami-Dade County,1,1,1,1.0,electricity
9/19/2017,I HAVE ELECTRICITY AGAIN! Thank you Duke Energy.,Hillsborough County,1,1,1,1.0,electricity
9/12/2017,@CollierEM Will there be pickup on Saturday? Or will that depend on the restoration of electricity?,Collier County,1,1,1,0.0,electricity
9/7/2017,"You don??t need electricity to READ or PLAY GAMES!! Thursday, September 7, 2017 we will be open?? https://t.co/sgtuCeqM8h",Broward County,1,0,0,,electricity
9/9/2017,"In case of not electricity due to the hurricane, I have my emergency items handy. I wish I?? https://t.co/i0YB2V7KQA",Broward County,1,1,0,0.0,electricity
9/16/2017,Dinner and Rock and Roll Blues in Sanibel...celebrating Irma's aftermath....got electricity?? https://t.co/euqetNZkuj,Lee County,1,1,1,1.0,electricity
9/6/2017,#irma might take out my electricity but I'll have the best smelling home in the neighborhood ?????? https://t.co/whqYmjQmsQ,Orange County,1,1,1,1.0,electricity
9/15/2017,Don't get me wrong I'm glad all I lost was electricity. I'm completely sadden that MANY other?? https://t.co/5yAEfgeF50,Duval County,1,1,1,-1.0,electricity
9/14/2017,"Day...I don't even know anymore of the siege...er... lack of electricity. We really are ok, just?? https://t.co/01PNBeBKJQ",Pinellas County,1,1,1,-1.0,electricity
9/15/2017,Electricity came back about 1:15 pm. I was able to get home by about 2 PM and close all the?? https://t.co/AvBQ9S36Lp,Hillsborough County,1,1,1,0.0,electricity
9/10/2017,"""Aw but I can't draw without electricity because .... blah blah blah "" 
BITCH
Always an answer?? https://t.co/YXrUIzVT7V",Miami-Dade County,1,1,1,0.0,electricity
9/15/2017,Somebody is extremely happy to have his humans home and electricity.?? https://t.co/2pywaFONay,Miami-Dade County,1,1,1,1.0,electricity
9/11/2017,We are safe and well. Our electricity went out at about midnight last night but other than that?? https://t.co/62YQErZ7Qp,Duval County,1,1,1,,electricity
9/12/2017,"Grateful that despite having no electricity for close to 24 hours, we, our families &amp; friends,?? https://t.co/O6icYFzerg",Polk County,1,1,1,1.0,electricity
9/15/2017,You know what? F&amp;@k electricity.  Enough vodka in ya lemonade and a pool can get ya through a?? https://t.co/Awl01MwF39,Orange County,1,1,1,1.0,electricity
9/13/2017,"Williams Island is open! We never lost electricity! All buildings, the Island Grille restaurant,?? https://t.co/appr1ArXGR",Miami-Dade County,1,1,0,1.0,electricity
9/11/2017,"As I lay here in the heat due to the electricity being out, listening to the city noises through?? https://t.co/2SVdZFjugw",Miami-Dade County,1,1,1,-1.0,electricity
9/10/2017,#badweather #goodface #hurricaneirma #fl #wellington #without #electricity #myprincess?? https://t.co/KCav12wjWb,Palm Beach County,1,1,1,1.0,electricity
9/10/2017,All good here in Lake worth. Storm has almost passed. We still have electricity,Palm Beach County,1,1,0,1.0,electricity
9/12/2017,Going on 30 hours without electricity...so this is breakfast..it's a good thing I can hook my?? https://t.co/nv5LvaVwg0,Clay County,1,1,1,-1.0,electricity
9/10/2017,No electricity lots of rain but we are safe that's what matters #Irma #nomore #hurricane?? https://t.co/yU7pJUpiYa,Broward County,1,1,1,-1.0,electricity
9/12/2017,Me and daisy. Going on 39 hours with no electricity #hurricaneirma #rip #destiny2 #feelsbadman?? https://t.co/wdNzgaIYqT,Orange County,1,1,1,-1.0,electricity
9/23/2017,"Celebrating good friends, electricity, clean water, and our paradise?? https://t.co/ifyWEcWkJR",Collier County,1,1,1,1.0,electricity
9/12/2017,We have electricity!!!!! We are back tomorrow morning at 6am regular hours!  Let's do this hard?? https://t.co/4mnvflBJt2,Miami-Dade County,1,1,1,1.0,electricity
9/16/2017,THE BRIDE AWAITS WITH SURGE OF ELECTRICITY COURSING THROUGH HER BODY IN ANTICIPATION OF LIFE?? https://t.co/xOVoPHItH4,Miami-Dade County,0,0,0,,electricity
9/12/2017,"Electricity ???
Air Condition ???
Full Liquor Bar ???
Strippers Doing Headstands ??? (at @TruthLounge813 in Tampa, FL) https://t.co/8GnnzPADag",Hillsborough County,0,0,0,,electricity
9/16/2017,"A little post #Hurricane #Irma #Cooking veggie styles #electricity ???????????? @ Pasco County, Florida https://t.co/XWqBui6ttO",Pasco County,1,1,1,1.0,electricity
9/13/2017,"Due to the power outage, we will be open with modified hours until the electricity is restored?? https://t.co/pdsUhgJ8cS",Duval County,1,1,1,0.0,electricity
9/10/2017,Irma let me pull for my portable light ???? after knocking out electricity. #hurricaneirma2017??? @?? https://t.co/5NrXIslkyW,Broward County,1,1,1,0.0,electricity
9/13/2017,The boys make no electricity quite fun and exciting. We've played our hearts out making the best?? https://t.co/1bsclJXstT,Nassau County,1,1,1,1.0,electricity
9/17/2017,"No electricity, service outside. I like it. ???? (@ Annunciation Church) https://t.co/NXzzzRaWV5",Broward County,1,1,1,1.0,electricity
9/13/2017,@FSDoubleA @CubbyNole we finally got electricity at 3:30 Eastern Time. I can't wait to get home!,Osceola County,1,1,1,1.0,electricity
9/12/2017,This is why Heatherton Village and Spring Oaks have no electricity!?? https://t.co/vDWc0Yvvew,Seminole County,1,1,1,-1.0,electricity
9/13/2017,Past 48 hours no electricity:( @ Madison Place Apartments in Clearwater https://t.co/JkUyqAoQdp,Pinellas County,1,1,1,-1.0,electricity
9/11/2017,"No electricity. Lost a tree. But safe and well. And extremely thankful.  
https://t.co/lezV8fipF7?? https://t.co/xLLGMevX1x",Martin County,1,1,1,1.0,electricity
9/10/2017,#badweather #goodface #hurricaneirma #fl #wellington #without #electricity #myprincess?? https://t.co/aJeqQDsgpO,Palm Beach County,1,1,1,1.0,electricity
9/17/2017,"Our electricity is back to normal so we're getting ready for tomorrow. ???????
#weareopen?? https://t.co/WGaxKMggWP",Volusia County,1,1,1,1.0,electricity
9/14/2017,"These are working fans and a light. They require electricity. No, we don't have power but we did?? https://t.co/ObVCKIZwSg",Highlands County,1,1,1,0.0,electricity
9/10/2017,"A lot of wind, rain and debris but thank God we are ok. No electricity and we just turned on the?? https://t.co/CRLP4PxQp2",Broward County,1,1,1,0.0,electricity
9/16/2017,Painting at 4 am. Electricity is back on.???????????????? A special thanks to @c_betancourt @jcvelazquez?? https://t.co/pivH9DcdZE,Miami-Dade County,1,1,1,1.0,electricity
9/15/2017,It's easy to forget how much we rely on the little things like electricity everyday until we?? https://t.co/7JHdH2ciqb,Orange County,1,1,1,0.0,electricity
9/12/2017,"STILL NO ELECTRICITY!
#HURRICANE_IRMA @ FPL https://t.co/hLXjqYc5Bd",Miami-Dade County,1,1,1,-1.0,electricity
9/14/2017,"No electricity, no AC, no problem. #daydrinking #urbancamping @ Fort Lauderdale, Florida https://t.co/RESs8Sqgro",Broward County,1,1,1,1.0,electricity
9/16/2017,Fall Scents are here!!! Because of Irma (no electricity) I only have the soaps available this?? https://t.co/S79KyByc4t,Duval County,1,1,1,1.0,electricity
9/14/2017,Wooo hooo! #powerisback #electricity #hurricaneirma #fpl #fplrocks #kirbystislit @ Palatka South?? https://t.co/sz1URlX3bi,Putnam County,1,1,1,1.0,electricity
9/15/2017,"Our electricity has been restored! @ Oakland Park, Florida https://t.co/VDhtJD5KAp",Broward County,1,1,1,1.0,electricity
9/12/2017,"Wonder why everything around Nautica Isles has electricity yet we are in darkness? Diamond View Elementry, Melaluca, Haverhill, #fpl #Irma",Palm Beach County,1,1,1,-1.0,electricity
9/13/2017,"Another hard-work day accomplished, there is no electricity in about 80% of Miami, looks like we?? https://t.co/Ztr5VukbZG",Miami-Dade County,1,1,1,0.0,electricity
9/12/2017,"???? Can I get a heck yeah??? ???? If we didn't know it before, we do now:  Electricity is LUVly??? ?????????? https://t.co/rg1KPZSq2f",Orange County,1,1,1,1.0,electricity
9/11/2017,"We are #Safe #ThankGod ????Trees down, #electricity was off &amp; on,but stayed on enough to not get?? https://t.co/73BfcdRMe8",Broward County,1,1,1,0.0,electricity
9/12/2017,My Poor-A-Rican ass is still out of electricity and will have to throw out everything from my fridge when I get home from work. #PoorARican,Osceola County,1,1,1,-1.0,electricity
9/16/2017,My barbershop doesn't have electricity so the hood sent me here.... ??? #fleaMarket ?????? https://t.co/B3fwXNMBgt,Miami-Dade County,1,1,1,0.0,electricity
9/12/2017,"When Irma gives you no electricity to do your school work, go find a little side work ???? cucootv?? https://t.co/Ls3Ns64aZs",Miami-Dade County,1,1,1,0.0,electricity
9/13/2017,My electricity was back on long enough to refreeze this water bottle and I didn't even notice.?? https://t.co/vqbG8BmlAs,Duval County,1,1,1,0.0,electricity
9/9/2017,The guys are ready for Irma.  Enjoying electricity while we still have it. #irma #hurricaneready?? https://t.co/Sc6Di0eaw8,Collier County,1,1,0,1.0,electricity
9/19/2017,I HAVE ELECTRICITY AGAIN! Thank you Duke Energy.,Hillsborough County,1,1,1,1.0,electricity
9/14/2017,These guys were killing it.   Several still don't have electricity etc yet they are out smiling?? https://t.co/KGVv7cP8mO,Palm Beach County,1,1,1,1.0,electricity
9/14/2017,"9/14/17 Satsuma, Florida #Irma Still water in my house with fish swimming. Just saw 1st snake in here. No electricity @fema @gma @FCN2go",Putnam County,1,1,1,-1.0,electricity
9/11/2017,ELECTRICITY! WHY HAVE YOU FORSAKEN ME?!,Duval County,1,1,1,-1.0,electricity
9/16/2017,Great excuse for a staycation: no electricity at home. Please hurry up @insideFPL and thank you?? https://t.co/cUJvdOxSHH,Miami-Dade County,1,1,1,-1.0,electricity
9/13/2017,We don't have electricity but we got tons of #AXE ! Its so good to be back doing what we love?? https://t.co/XqzcdFTLQh,Palm Beach County,1,1,1,1.0,electricity
9/12/2017,@DukeEnergyStorm  please help us here at Southgate Apartments in NEW PORT RICHEY FL. We need our electricity back now! HELP US NOW. HELP!,Pasco County,1,1,1,-1.0,electricity
9/13/2017,"The batmobile is safe, but even better I have electricity anyone need water or ice let me know ?????? https://t.co/isvu6wvqCu",Miami-Dade County,1,1,0,1.0,electricity
9/19/2017,Almost ten days without electricity. Wish the generator had held out longer.,Hillsborough County,1,1,1,-1.0,electricity
9/12/2017,"Had a mess to cleanup. No major home damage for us. However, no electricity. No eta for return.?? https://t.co/8YMfObyjvM",Lake County,1,1,1,-1.0,electricity
9/6/2017,"What would you do if you had no electricity, no gas, no water, and no telephone service? Having?? https://t.co/2gSaoA9gqd",Broward County,1,1,0,0.0,electricity
9/11/2017,"Hi guys yesterday I stayed without electricity, internet, and I couldn't communicate with you?? https://t.co/OrSH4ZtSGO",Miami-Dade County,1,1,1,0.0,electricity
9/17/2017,"We Just Got Power!!! #hurricaneirma #power #electricity #wearegoinghome #byebyeestero @ Estero,?? https://t.co/to1cVm20L3",Lee County,1,1,1,1.0,electricity
9/13/2017,"If you are without electricity or water and the laundry is piling up, let Grove Park Cleaners?? https://t.co/paWgcVkPcZ",Duval County,1,1,0,0.0,electricity
9/15/2017,"drinks with mom. 
who cares if you have electricity..?? @ Sanford, Florida https://t.co/YGwSaVXfwi",Seminole County,1,1,1,1.0,electricity
9/14/2017,When you transition from being without electricity to living without electricity ???? Thank you to?? https://t.co/iSEKGx1pUU,Miami-Dade County,1,1,1,1.0,electricity
9/16/2017,Cheers to the return of electricity and the Macy's Fall Fashion Show ???????? #macyslove?? https://t.co/rpTzZRe4yy,Orange County,1,1,1,1.0,electricity
9/15/2017,"This CBS pool home has a whole house generator, so even when the electricity is out, you're?? https://t.co/LV3SCRGfzo",Martin County,1,1,0,0.0,electricity
9/16/2017,Hallelujah!!! Electricity and water are back at the lakehouse!  We came up late last night to?? https://t.co/8svk5Udrvr,Polk County,1,1,1,1.0,electricity
9/11/2017,"We are #Safe #ThankGod ???? #Electricity was off &amp; on,but stayed on enough to not get too hot?? https://t.co/2x6iSaf2Da",Broward County,1,1,1,0.0,electricity
9/10/2017,Sunday afternoon update. Palm City is seeking some of the fury of Irma. Electricity on but for?? https://t.co/dOs11BNOW2,Martin County,1,1,1,0.0,electricity
9/12/2017,"A bite to eat at a restaurant. Beats eating at home without electricity. (@ Rock &amp; Brews in Orlando, FL) https://t.co/VwoerPEYHl",Orange County,1,1,1,0.0,electricity
9/13/2017,Cosmo and Roxanne saying hi to their friends walking by the house....still no electricity but?? https://t.co/Ac3mp27sbD,Lee County,1,1,1,1.0,electricity
