Unnamed: 0,user_id,lon,lat,created_at,text,county,city,topic_related,dis_related,dmg_related,sentiment
246201,{'$numberLong': '2850410380'},-95.45310211,29.1753006,8/31/2017,Vigilant neighbor launches rescue of 20 dogs https://t.co/BIAnX7wl1S,Brazoria County,Angleton,1,1,1,0
483555,31661882,-95.3832,29.7629,8/28/2017,"#Repost @imdonniehouston
?????????
3rd Ward/Southeast #Repost @DalilahWhitmore (get_repost)
?????????
RESCUE?? https://t.co/UiLCyjNftu",Harris County,Houston,0,0,0,
217793,302221691,-97.01877615,32.86200257,8/29/2017,"Dog of the Week: Stanley??
??
What's up? I'm Stanley, and I'm about 1 ?? years old. I was rescued?? https://t.co/JPWuNpHmsh",Dallas County,Irving,0,0,0,
259463,18156162,-95.70621656,29.86401934,8/29/2017,It's 11:43pm in #houston and propel are still being rescued by the 100s?????? #PrayForHouston #HelpHouston,Harris County,Estates of Highland Creek,1,1,1,-1
519720,{'$numberLong': '4503001717'},-95.387,30.0541,8/27/2017,"TROPICAL STORM Emergency Rescue Numbers ??????

(Please use only in emergency evacuation?? https://t.co/XCRc8WZSJr",Harris County,Westfield,1,1,0,0
474536,12135022,-106.48078,31.76101,8/27/2017,"Love came down and rescued me.
Love came down to set me free.
I am Yours. I am forever?? https://t.co/klczOVbXhA",El Paso County,El Paso,0,0,0,
19113,{'$numberLong': '2324451703'},-97.75973871,30.26951182,8/29/2017,"#apaharvey 
Austin Pets Alive rescued over 200 dogs and cats from other shelters because of?? https://t.co/PqucvoxOMc",Travis County,Austin,1,1,1,0
406197,{'$numberLong': '2883942865'},-95.04399872,29.45660019,8/28/2017,Dickinson neighbors come to rescue https://t.co/0YxQtwj3Xv,Galveston County,Dickinson,1,1,1,0
557610,34922133,-97.83,29.78,8/26/2017,"At 12:31 PM, Staples [Guadalupe Co, TX] FIRE DEPT/RESCUE reports TROPICAL STORM #EWX https://t.co/WGtu5jmybB",Guadalupe County,Staples,0,0,0,
249348,19354718,-95.43774451,29.7975391,8/27/2017,"More boat rescues. Floating cars. A block away, at Dian and Wynnwood. White Oak Bayou is 6?? https://t.co/78rMg053gy",Harris County,Houston,1,1,1,0
360099,70686845,-95.44192314,29.78035794,9/12/2017,The Houston SPCAâs 24-hour animal rescue ambulance came to the aid of a 90 pound alligatorâ¦ https://t.co/UWzEQGcuc3,Harris County,Houston,0,0,0,
21839,{'$numberLong': '2850400817'},-94.87539673,29.77070045,8/29/2017,"Evacuations, rescues ongoing in Baytown https://t.co/7680fhAdug",Chambers County,Cove,1,1,1,0
539156,218399961,-95.3832,29.7629,8/28/2017,"IMPORTANT RESCUE INFORMATION ???????????????????????????????????????? @ Houston, Texas https://t.co/yNgXLVb2Bi",Harris County,Houston,1,1,1,0
428832,78179845,-95.5459,29.7811,8/30/2017,"Rescuing All of God's Creatures!  Water is rising, plead don't judge people leaving their pets?? https://t.co/c4wQfBqCaS",Harris County,Houston,1,1,1,1
151484,57038119,-95.61533,31.74231,9/7/2017,When sweet baby hurts her nose #youngliving #owie #essentialoils to the rescue. My #oilybabyâ¦ https://t.co/D0A1qNcGkA,Anderson County,Palestine,0,0,0,
365109,99104558,-95.3832,29.7629,8/28/2017,Perros siendo rescatados por las patrullas / #dogs being #rescued by patrols / Cortes??a de mi?? https://t.co/0J3hjmDmR7,Harris County,Houston,0,0,0,
530213,368119165,-95.3832,29.7629,8/28/2017,Is there a rescue team available to get this family out on Fern Forest Dr.? #Repost?? https://t.co/mHERgJT9e4,Harris County,Houston,1,1,1,-1
252290,168038558,-95.3832,29.7629,8/30/2017,Look at all these amazing people driving to #houston with their boats to help rescue the?? https://t.co/ypm6b6fuuT,Harris County,Houston,1,1,1,1
82379,23373079,-97.6581612,30.2647022,9/1/2017,Huge thank you to everyone who brought donations last night for @austinpetsalive Harvey rescue?? https://t.co/QOrYbGMitN,Travis County,Austin,1,1,1,1
543052,{'$numberLong': '2883942865'},-95.04399872,29.45660019,8/30/2017,Cats rescued from La Vita Bella nursing home at center of viral Hurricane Harvey photo https://t.co/3waKCdGWgq,Galveston County,Dickinson,1,1,1,0
453923,1830582823,-96.80136,33.1258399,8/27/2017,"It might be the end of summer, but that doesn't stop our lifeguards from training. Water rescues?? https://t.co/oYImhaZ1bi",Collin County,Frisco,1,1,1,0
508960,233771335,-95.3832,29.7629,8/27/2017,"Sharing rescue info I see online #humanity @ Houston, Texas https://t.co/o5iGClfYCp",Harris County,Houston,1,1,1,0
544310,{'$numberLong': '2866011003'},-95.08709717,29.51160049,8/27/2017,Dozens rescued from nursing home underwater in Dickinson https://t.co/oRbouMFmnD,Galveston County,League City,1,1,1,0
188921,{'$numberLong': '2883942865'},-95.04399872,29.45660019,8/29/2017,Rescues in Dickinson and across the city continue as the rain pours down https://t.co/gCk0IIpHp8,Galveston County,Dickinson,1,1,1,0
271851,17293518,-95.7238483,29.86702833,8/28/2017,"An 85 year old grandmother need rescued! Please repost and share!! #PrayforHouston @ Lakeville,?? https://t.co/wPoVEZ5tMa",Harris County,Estates of Highland Creek,1,1,1,-1
216244,199438862,-95.3832,29.7629,8/31/2017,Someone tell that piece of shit 2 Mexicans lost their lives rescuing others and 2 more are lost.?? https://t.co/s5tXBGcNGe,Harris County,Houston,1,1,1,-1
151659,136930631,-98.69047104,29.57808275,9/7/2017,Brotherhood to the rescue #texasstrong #harveyrelief #kj97 @ John T. Floore Country Store https://t.co/DpsaDf6wMW,Bexar County,Helotes,1,1,1,1
179946,59686783,-95.60336345,29.99157802,8/28/2017,High water rescue finishing just now near our house. We are still dry but thousands are not.?? https://t.co/SzO9o0BLcY,Harris County,Hunterwood Forest Section 1,1,1,1,-1
189451,61311933,-95.3832,29.7629,8/29/2017,Thank you God for this group of people today. They rescued my mother. It's such a sick feeling?? https://t.co/s8X8NIgnPq,Harris County,Houston,1,1,1,0
181922,58624342,-96.77401775,32.79755357,8/27/2017,People in waist-deep water rescued on live TV https://t.co/jPCKoTdiAh,Dallas County,Dallas,1,1,1,0
172129,58624342,-96.77401775,32.79755357,8/30/2017,"Heartbreaking scene in PortArthur, where this rescued family had to use a garbage bag to protect their baby.?? https://t.co/tY4f7wtnEH",Dallas County,Dallas,1,1,1,-1
530177,{'$numberLong': '2883942865'},-95.04399872,29.45660019,8/28/2017,"Galveston County: 800 to 1,200 residents rescued Sunday https://t.co/4td0LoXEw2",Galveston County,Dickinson,1,1,1,0
532211,{'$numberLong': '3310847130'},-95.3832,29.7629,8/29/2017,"#Repost @TaylerDeNae
?????????
if someone is able please send a rescue to get my brother he's been?? https://t.co/1Zx8YNHOtr",Harris County,Houston,1,1,1,-1
296568,521838454,-95.1843,30.0492,8/30/2017,Rescues like this one still going on here. Thankful for the awesome first responders and the?? https://t.co/AnQyFi8Nzw,Harris County,Houston,1,1,1,1
514654,493319449,-95.3832,29.7629,9/1/2017,A few photos from our search &amp; rescue deployment to the Houston and Beaumont area... TJ &amp; Timmy?? https://t.co/KNwI0TQz29,Harris County,Houston,1,1,1,0
558503,133541308,-95.3832,29.7629,9/1/2017,"Go to https://t.co/PL4eGSOqLX to request a boat rescue. #cajunnavy #hurricaneharvey #houston @ Houston,?? https://t.co/fzRiMGuXhb",Harris County,Houston,1,1,1,0
354920,64217534,-97.31947022,32.72791305,8/26/2017,Search-and-rescue underway: HurricaneHarvey Harvey txwx https://t.co/gvxtHrahUw,Tarrant County,Fort Worth,1,1,1,0
362026,{'$numberLong': '3115635264'},-95.3832,29.7629,8/28/2017,"#hurricane #harvey #rescue #for #storm #victims #houston #texas @ Houston, Texas https://t.co/qesroNUGkZ",Harris County,Houston,1,1,1,0
513926,796893324,-95.131989,29.976052,9/1/2017,Grab a tissue this high water rescue is a tear jerker! #harvey @ Lake Houston https://t.co/C7NxE4vcDk,Harris County,Houston,1,1,1,-1
496981,58624342,-96.77401775,32.79755357,8/30/2017,31 dogs left behind at Texas kennel rescued https://t.co/HzwTzl1760,Dallas County,Dallas,1,1,1,0
188282,58624342,-96.77401775,32.79755357,8/28/2017,"Entire Texas National Guard activated for Harvey search, rescue efforts https://t.co/DocLfuKt40",Dallas County,Dallas,1,1,1,0
563933,{'$numberLong': '2666295065'},-97.7639,30.2672,8/20/2017,"The kids. #pets #doggos #cats #austin #rescues #atx #adorable @ Austin, Texas https://t.co/73X4RUe6jm",Travis County,Austin,0,0,0,
429622,35246187,-95.22013049,29.97736982,8/30/2017,Pentecostals of Atascocita has opened its doors to shelter those in need.  This Rescue team that?? https://t.co/ZbvhqDY5ee,Harris County,Atascocita,1,1,1,0
189133,58624342,-96.77401775,32.79755357,8/29/2017,We will not stop. Texas NationalGuard currently on NightOps search and rescue in military watercraft to help?? https://t.co/bY8MCBIqlD,Dallas County,Dallas,1,1,1,0
364714,58624342,-96.77401775,32.79755357,8/28/2017,"Texas Game Warden in search and rescue patrol in Harvey2017 in Dickinson. Please use 911 to report rescue needs, N?? https://t.co/xcVYkZfcfA",Dallas County,Dallas,1,1,1,0
531918,25878545,-95.8049,29.5524,8/29/2017,"Sun is shining, the weather is sweet
Make you want to move your dancing feet
To the rescue, here?? https://t.co/rno8MkfBIA",Fort Bend County,Rosenberg,0,0,0,
401798,17956706,-95.3287735,29.7515297,9/4/2017,"The last few days with our Emancipet Houston team &amp; HSUS rescuing, triaging and treatingâ¦ https://t.co/gnRFCM1ZOG",Harris County,Houston,0,0,0,
319741,51949193,-95.1692,32.3036,9/17/2017,We rescue this dog yesterday... And he copy my way of sleep. ð #sleep #doggie #zzz #goodnightâ¦ https://t.co/6eZywU8SV1,Smith County,New Chapel Hill,0,0,0,
314980,54729424,-95.14738672,29.53846464,8/20/2017,Mom to the rescue! Headache at work and no meds with me or time to?? https://t.co/GdpFlaFCAs,Harris County,Houston,0,0,0,
535411,604008351,-95.5505699,29.73424,8/31/2017,This was taken just after a long day of rescues in my neighborhood. Thursday update. First?? https://t.co/ilTm0zJx9d,Harris County,Houston,1,1,1,0
453251,46246900,-95.48303767,29.7548883,8/27/2017,"#houston We have a problem ....
This is not a joke. My friends are taking canoes out to rescue?? https://t.co/4TMIFn622u",Harris County,Houston,1,1,1,-1
247951,35062775,-106.4942933,31.7570359,8/26/2017,Gwendolyn The beautiful Miniature Abused Terrior Rescued by these Wonderful People She got a?? https://t.co/iOGtcNabre,El Paso County,El Paso,0,0,0,
406225,199438862,-95.3832,29.7629,8/28/2017,"Contact his number for boat rescue around #Tidwell &amp; #Messa ???? @ Houston, Texas https://t.co/iDeAs60ipp",Harris County,Houston,1,1,1,0
496618,{'$numberLong': '754072772884754432'},-95.5459,29.7811,8/30/2017,This is my view today! All rescue is needed! Memorial and Kirkwood. #hurricaneharvey #rescue @?? https://t.co/hFCk5an4yZ,Harris County,Houston,1,1,1,-1
480209,126933196,-95.3832,29.7629,8/29/2017,@traeabn out helping rescue people in Houston with reporter @rashivats #Harvey #Hurricane @?? https://t.co/m6OLFFye47,Harris County,Houston,1,1,1,0
364765,23742003,-95.3832,29.7629,8/28/2017,Here's a capture of the rescue efforts from #Zo in #Pearland #Tx #united #hurricaneharvey?? https://t.co/XjXgKznoIw,Harris County,Houston,1,1,1,0
355559,250467869,-98.5522417,26.3073766,8/20/2017,Acaba de publicar un v??deo en Yaqui Animal Rescue https://t.co/16oTT0C0kW,Hidalgo County,Valle Vista Colonia,0,0,0,
71786,68498034,-100,31,9/6/2017,Leaning out the back of a Coast Guard HC-144 search-and-rescue plane Monday as service leadersâ¦ https://t.co/IpLaTmRweB,Menard County,USA,1,1,1,0
324157,81511519,-95.54881303,29.68087047,9/3/2017,#HDCares | We were spared to rescue others! Join us at 12:45p at 8800 Mullins  Drive as we head?? https://t.co/38WIby6LMU,Harris County,Houston,1,1,1,1
203712,382818367,-100.452,31.4531,9/3/2017,"It's Rusty's 'Gotcha' day. Took a little more effort to rescue this scaredy-cat. @ San Angelo,?? https://t.co/mFRgm5h9Bf",Tom Green County,San Angelo,0,0,0,
530316,58624342,-96.77401775,32.79755357,8/28/2017,"In Dickinson, neighbors came to rescue of neighbors 'We all got to come together' Kevin Reece reports?? https://t.co/Q2EjH8bQaR",Dallas County,Dallas,1,1,1,1
372501,58624342,-96.77401775,32.79755357,9/5/2017,Cop with terminal cancer rescues hundreds of Harvey victims https://t.co/sJBWveOSF1,Dallas County,Dallas,1,1,1,0
534422,34923552,-101.48,32.32,9/19/2017,"At 8:50 PM, 5 N BIG Spring [Howard Co, TX] FIRE DEPT/RESCUE reports TSTM WND GST of E60 MPH #MAF https://t.co/HjiZkqoaXZ",Howard County,Fairview,0,0,0,
