user_id,created_at,text,county,city,topic_related,dis_related,dmg_related,sentiment
58624342,8/25/2017,Dallas is preparing shelters for possible storm evacuees coming north from Hurricane Harvey https://t.co/XgVjqzMzMW,Dallas County,Dallas,1,1,1,0
333416763,9/5/2017,Mary Kay Hosts 9th Annual Suits for Shelters Launch Party https://t.co/zuasN7bUW5,Dallas County,Dallas,1,0,0,0
45896425,8/25/2017,"Couldn't make it to the planned spot, so we'll have a drink here and then shelter at home. #staysafe #harvey... https://t.co/TRnCekY5ee",Bexar County,San Antonio,1,1,1,-1
35246187,8/31/2017,"Pentecostals of Atascocita has opened its doors to shelter those in need.  Hot meal and a safe,?? https://t.co/cqY9Ctl1pE",Harris County,Atascocita,1,1,1,0
39231421,9/2/2017,Lots of animals coming in to an already full shelter so please help lucy pet raise money to help?? https://t.co/XhGTExbben,Brazoria County,Lake Jackson,1,1,1,-1
{'$numberLong': '3142363759'},8/30/2017,"@joelosteen ??If we needed2be a shelter, we would have certainly been a shelter when [the city] 1st asked, but once they filled up"" #Terrible",Harris County,Pasadena,1,1,1,-1
{'$numberLong': '3012125493'},8/28/2017,Anyone needing shelter in the #cypresstx #katytx area ... berrycenter is open ??????? https://t.co/NqrwJClFP5,Harris County,Houston,1,1,1,0
{'$numberLong': '2870808849'},8/28/2017,Emergency Shelters for Fort Bend County Residents https://t.co/8khjHVzarv,Fort Bend County,Missouri City,1,1,1,0
52509561,8/31/2017,If you worked the #Harvey shelter at Bay Area Church this week I want to say thank you. You?? https://t.co/w35pK23qqO,Galveston County,League City,1,1,1,1
23077747,8/29/2017,We are collecting donations at both our offices for shelters or anywhere needed. We will be?? https://t.co/631LW7xLsm,Montgomery County,Conroe,1,1,1,1
126933196,8/29/2017,"Reporting live all night from the Klein ISD shelter for Hurricane victims! (Isiah 'marked' poor,?? https://t.co/nwdnH2ShVm",Harris County,Willow,1,1,1,0
{'$numberLong': '2853826637'},8/30/2017,"SHELTERS, VOLUNTEERING AND MORE . . . https://t.co/Ihk1UJ0fei",Harris County,Houston,1,1,1,0
58624342,8/26/2017,Second shelter opens in Dallas for Texans fleeing Hurricane Harvey https://t.co/BH3isWZpDV,Dallas County,Dallas,1,1,1,0
58624342,9/5/2017,"Dallas Mega Shelter count as of 10 a.m. - 3,017 https://t.co/143bwL2o3R",Dallas County,Dallas,1,1,1,0
66763568,9/18/2017,The beautiful dogs at Montgomery County Animal Shelter Texas need homes! (And moreâ¦ https://t.co/hBp6YOFxna,Montgomery County,Harper's Landing,1,0,0,-1
197272178,8/26/2017,"Humans often have the option to seek shelter, evacuate, maybe hunker down indoors &amp; ride it?? https://t.co/cHJK6uTUB8",Nueces County,Corpus Christi,1,1,1,0
{'$numberLong': '2875683333'},8/30/2017,Shelter Updates From Harris County Constables Pct. 4 https://t.co/oIQ1gMVvpN,Harris County,Sheldon,1,1,1,0
58624342,8/28/2017,"For those wanting to help, Dallas recommends donating supplies; it has plenty of volunteers to staff its shelters. https://t.co/gB4wpaZ6Zk",Dallas County,Dallas,1,1,1,0
{'$numberLong': '2870854426'},8/26/2017,"While some of Houston's homeless seek shelter, others try to tough out Harvey https://t.co/UhFYRYNnVh",Harris County,Houston,1,1,1,0
346854688,8/28/2017,"To anyone needing shelter or wanting to help. 

#Repost @hellowoodlands (get_repost)
?????????
The?? https://t.co/DsoNUD4cIU",Montgomery County,The Woodlands,1,1,1,0
24595936,8/28/2017,"???????????????SHELTER ALERT??????????????? #Repost wvchurchfamily
?????????
Beginning at 9:00 a.m. today, The Kingdom?? https://t.co/xmnzrW1yCd",Harris County,Houston,1,1,1,0
65541514,8/31/2017,It's legit! Don't know about lines or having to sign up but it gives you the closest shelter?? https://t.co/5az7fjneW0,Brazoria County,Pearland,1,1,1,1
{'$numberLong': '2324451703'},8/29/2017,"#apaharvey 
Austin Pets Alive rescued over 200 dogs and cats from other shelters because of?? https://t.co/PqucvoxOMc",Travis County,Austin,1,1,1,1
58624342,9/2/2017,"Mexican Red Cross helps console, translate for Harvey evacuees at shelters https://t.co/eWEwiZLZ2l",Dallas County,Dallas,1,1,1,0
{'$numberLong': '2853826637'},8/27/2017,RED CROSS SHELTER NOW OPEN IN TOMBALL https://t.co/jxyzrx8eq6,Harris County,Houston,1,1,1,1
832255730,8/29/2017,"Clear Brook is opening as a shelter at 5. If you need a place to stay or looking to help, please?? https://t.co/SvoOH6JyCK",Harris County,Friendswood,1,1,1,0
{'$numberLong': '2864061615'},8/31/2017,"Specific Harris County Red Cross Shelters to Consolidate to NRG Stadium, George R Brown https://t.co/VXcMixz7Sh",Fort Bend County,Hawks Landing,1,1,1,0
34352319,8/29/2017,"Finally, #JoelOsteen &amp; his #Lakewood #church are helping. Once shelters are full they will house?? https://t.co/g7EMuS8E3p",Harris County,Houston,1,1,1,0
284802991,8/31/2017,A Night w/Norm Hitzges supporting the Austin Street Shelter.... #CommitteeMember?? https://t.co/yUlDHLE3Mq,Dallas County,Dallas,0,1,1,0
{'$numberLong': '2853826637'},8/29/2017,UPDATE ON AREA SHELTER LOCATIONS - TOMBALL https://t.co/yaSaGSumpZ,Harris County,Houston,1,1,1,0
31661882,8/28/2017,"List of Shelters @ Houston, Texas https://t.co/61BnAAHr60",Harris County,Houston,1,1,1,0
13640332,8/30/2017,"Senator Tred Cruz consoles shelter resident Rose Hert during his visit. 
.
.
.
.
#harvey?? https://t.co/X0fhuevDGY",Harris County,Houston,1,1,1,0
{'$numberLong': '2850410380'},9/1/2017,Plenty of opportunities for kids at area shelters https://t.co/sdVXmuws99,Brazoria County,Angleton,1,1,1,0
{'$numberLong': '2996605295'},8/25/2017,"Wildlife Rehab Skills Workshop: Squirrel 101, Aug 26 2017 @ Plano Animal Shelter, https://t.co/a4vNJtiybf #Educating_Kids",Collin County,Plano,0,0,0,
{'$numberLong': '2853826637'},9/8/2017,Janet Jackson visits shelter for Harvey victims at GRB in downtown Houston https://t.co/TKB6butawE,Harris County,Houston,1,1,1,0
14861328,8/25/2017,Our training room was beyond SRO &amp; almost made the staff cry.  Red Cross shelters are already?? https://t.co/R1Q7Pwzgut,Travis County,Austin,1,1,1,-1
{'$numberLong': '868149620471410690'},9/1/2017,"Please DM us if you have any information about new shelters opening in Houston! @ Houston, Texas https://t.co/G6m720qDuf",Harris County,Houston,1,1,1,1
58624342,8/20/2017,Clear the Shelters: More than 60K pets adopted across the country. -- https://t.co/DJTkGGhEwn,Dallas County,Dallas,1,0,0,1
1322875490,8/29/2017,Arlington Prepares to Shelter Hurricane Harvey Evacuees if State Requests https://t.co/brmwuDj7dw,Tarrant County,Arlington,1,1,1,0
{'$numberLong': '2864061615'},8/28/2017,"Katy ISD opens up Morton Ranch, Cinco Ranch high schools as shelters https://t.co/CJ6hGpQO0N",Fort Bend County,Hawks Landing,1,1,1,0
{'$numberLong': '2874328108'},8/28/2017,Where Fort Bend residents can go for shelter https://t.co/1l9af2Cnxt,Fort Bend County,Rosenberg,1,1,1,0
{'$numberLong': '902682468742045696'},8/30/2017,Go to the link on bio for a full list of shelters open tonight in the Houston Metro Area?? https://t.co/XiSBmm3Urn,Harris County,Houston,1,1,1,0
{'$numberLong': '2875348629'},8/29/2017,Where Fort Bend residents can go for shelter https://t.co/ykIPJAmAZb,Fort Bend County,Sugar Land,1,1,1,0
{'$numberLong': '2875712475'},8/30/2017,"SHELTERS, VOLUNTEERING AND MORE . . . https://t.co/oegRh9X3HZ",Harris County,Hufsmith,1,1,1,0
126933196,9/6/2017,What's the weirdest thing you've seen or heard about happening in a Houston shelter since theâ¦ https://t.co/pVBRFvdJCI,Harris County,Houston,1,1,1,0
57816244,8/25/2017,Al mal tiempo buena cara!!! Everyone evacuate if you didn't please take shelter and take your?? https://t.co/V7qnyxaGOh,Nueces County,Corpus Christi,1,1,1,-1
20880486,9/5/2017,Mary Kay Hosts 9th Annual Suits for Shelters Launch Party https://t.co/9oOltTTn72,Dallas County,Highland Park,1,0,0,0
58624342,8/26/2017,Second shelter opens in Dallas for Hurricane Harvey evacuees https://t.co/okffODDNGz,Dallas County,Dallas,1,1,1,0
19075559,8/27/2017,Getting set up to cook dinner for 75 folks in a Rosenberg shelter.  Being hotdog and hamburger?? https://t.co/sDoMLV2Pxl,Fort Bend County,Richmond,1,1,1,0
{'$numberLong': '2326166005'},8/30/2017,"After receiving feedback from a few different shelters today, it's seems these are the items?? https://t.co/tY9p0kzM9q",Harris County,Houston,1,1,1,0
{'$numberLong': '2864061615'},8/31/2017,Katy ISD Winding Down Shelter Operations This Morning https://t.co/ZP70KVhLw6,Fort Bend County,Hawks Landing,1,1,1,0
198229305,9/7/2017,Volunteered today at the Red Cross Shelter in Downtown Houston. Dispensed glasses to hundreds ofâ¦ https://t.co/klGf3owX2s,Harris County,Houston,1,1,1,1
28158640,8/31/2017,"#Repost @avoiceoftheking (get_repost)
?????????
My Church is Opening as a Shelter!!...#Pray4Houston???? @?? https://t.co/00Ibr3fatJ",Harris County,Houston,1,1,1,1
242898397,8/30/2017,"Thank you all for your support and concern for the GIHS during Hurricane Harvey! 
* The shelter?? https://t.co/nZbZV0EGPc",Galveston County,Galveston,1,1,1,1
314980662,8/28/2017,"#Repost madelinegardner (get_repost)
?????????
Praying for ALL in #texas ???????????????? #harvey #shelter?? https://t.co/THBu9Lv26e",Hidalgo County,McAllen,1,1,1,-1
{'$numberLong': '703300207539331073'},8/31/2017,"One of my favorite parts of serving at the Grace Shelter was these two boys, Eli and Bam-Bam, as?? https://t.co/4tgKEth8jk",Harris County,Houston,1,1,1,1
{'$numberLong': '2850410380'},9/13/2017,Nearly 100 left in shelters as recovery process begins https://t.co/bB7gvTuh2F,Brazoria County,Angleton,1,1,1,0
19944446,8/20/2017,Sarahs House Homeless Shelter VEGAS NIGHT (@ Hilton Houston NASA Clear Lake - @hiltonhotels) https://t.co/iWIYMOzqLP https://t.co/BXfn1nktf8,Harris County,Houston,1,0,0,0
88889570,8/29/2017,Volunteering all day for the victims seeking shelter at #KatyIsd?? https://t.co/bp83FpASuy,Fort Bend County,Cinco Ranch,1,1,1,1
{'$numberLong': '2875391164'},8/30/2017,Houston mosques open doors to shelter Harvey evacuees https://t.co/ycCJymOzxY,Fort Bend County,Stafford,1,1,1,0
37199419,8/31/2017,My Nikki &amp; I were thinking about all the sweet animals in shelters already that are going to be?? https://t.co/hJGaqerCX2,Bell County,Killeen,1,0,0,-1
{'$numberLong': '2883942865'},9/5/2017,Volunteers help overloaded Dickinson animal shelter https://t.co/t7QFN8CW4m,Galveston County,Dickinson,1,0,0,0
26422971,8/27/2017,"#Repost @downtownhouston
Many of you have asked how you can help those that have taken shelter?? https://t.co/GoUuQ0P36Y",Harris County,Houston,1,1,1,0
58624342,8/27/2017,Hundreds of South Texans seek shelter in Dallas https://t.co/TMEC5obyWX,Dallas County,Dallas,1,1,1,0
{'$numberLong': '803914469504065537'},8/28/2017,More than half of our City and surrounding areas are under water. Shelters are over flowing with?? https://t.co/pwpqNw6R5A,Harris County,Houston,1,1,1,-1
828095766,9/2/2017,"1 year ago today i brought home Bailey River from the shelter. a year of kisses, a year of hugs?? https://t.co/ZTJQM5Nrb8",Hays County,San Marcos,1,0,0,0
66763568,9/18/2017,The beautiful dogs at Montgomery County Animal Shelter Texas need homes! (And moreâ¦ https://t.co/0NbV12m6Qt,Montgomery County,Harper's Landing,1,0,0,-1
215766903,8/29/2017,"I live next door to George R. Brown which is now a giant shelter with 9,000+ people. I will be?? https://t.co/sTcKR3ibCc",Harris County,Houston,1,1,1,0
{'$numberLong': '2864061615'},8/30/2017,Katy ISD to combine shelters today https://t.co/4VPdwZLa6g,Fort Bend County,Hawks Landing,1,1,1,0
391081430,8/29/2017,The George R. Brown has reached capacity. Here's a list of shelters?? https://t.co/a48juUSGXD,Harris County,Houston,1,1,1,0
{'$numberLong': '868149620471410690'},8/26/2017,Blessed a person with no shelter today! Pay it forward! Be safe ????????????? #hurricaneharvey #safety @?? https://t.co/5HMxrAFeu7,Harris County,Humble,1,1,1,1
{'$numberLong': '2870762297'},9/7/2017,Woodlands Eco Realty Provides Shelter for Our Local Heroes https://t.co/mIUqbXzt2S,Montgomery County,Ventura,1,1,1,1
{'$numberLong': '902682468742045696'},9/2/2017,"Share this video with anyone who needs transitional sheltering assistance

 #hurricaneharvey?? https://t.co/dIcYQBjz8O",Harris County,Houston,1,1,1,0
58624342,8/28/2017,Are you or someone you know looking for shelter in Dallas after Hurricane Harvey? Share this post with a Texan in n?? https://t.co/amlY8vYVy8,Dallas County,Dallas,1,1,1,0
{'$numberLong': '3012125493'},8/28/2017,"For anyone close to #galleryfurniture and need shelter . #hurricaneharvey #houston @ Houston, Texas https://t.co/VhtVAdGYI1",Harris County,Houston,1,1,1,0
39231421,9/5/2017,These poor shelter staff have worked so hard and always smiling because they are here for theâ¦ https://t.co/tzda5KV3gP,Brazoria County,Lake Jackson,1,1,1,-1
199438862,8/28/2017,"#more #shelters ??????????? @ Houston, Texas https://t.co/FckwtqQn0w",Harris County,Houston,1,1,1,0
58624342,9/7/2017,"UPDATE 3,600+ Harvey evacuees now staying in City of Dallas mega-shelter. CBSDFW https://t.co/CPfSEpu6TM",Dallas County,Dallas,1,1,1,0
50894586,9/2/2017,"Walked into the newest #ATX @CenTexRedCross @redcross shelter here in #Austin #Texas, and I saw?? https://t.co/aTklq1fe1i",Travis County,Austin,1,1,1,0
{'$numberLong': '2883867506'},8/29/2017,City facilities closed until 9/5; shelter opens at JBAC https://t.co/rCBkGv1joN,Harris County,Deer Park,1,1,1,0
35246187,8/30/2017,Pentecostals of Atascocita has opened its doors to shelter those in need.  This Rescue team that?? https://t.co/ZbvhqDY5ee,Harris County,Atascocita,1,1,1,0
50894586,9/7/2017,"Bedtime at the #Austin #HurricaneHarvey shelter. Everyone say goodnight, and have sweet dreamsâ¦ https://t.co/KoyBHXlWoP",Travis County,Austin,1,1,1,1
19075559,8/30/2017,@RiverPointe loved on people in Wharton Co with ccroix and family delivering food to shelter. @?? https://t.co/GOvRD89TCO,Wharton County,El Campo,1,1,1,0
{'$numberLong': '849293605298741249'},8/25/2017,Be safe and seek shelter from #Harvey. @KHOUweather has steady updates. via @viaripl @ The Pink?? https://t.co/BBMZkcp0cz,Harris County,Houston,1,1,1,1
199438862,8/30/2017,"#ThankU @houstonrockets #Plz #Share #ToyotaCenter #Open #Shelter 10,000 ppl @ Houston Toyota Center https://t.co/o8HelmjdFV",Harris County,Houston,1,1,1,1
38748868,8/28/2017,"HOUSTON, if you need a hotel/shelter outside of flooded areas hit amir_rofoogar trust?? https://t.co/6CMAPojhR2",Harris County,Houston,1,1,1,0
46080647,8/29/2017,#Donations for the #shelter. I knew I kept these extra #blankets and #coffeepots for a reason!?? https://t.co/WIjg6sPuni,Montgomery County,Conroe,1,1,1,1
{'$numberLong': '2850410380'},8/29/2017,Evacuees trying to keep spirits up in shelter https://t.co/lPVLpa3AXa,Brazoria County,Angleton,1,1,1,1
{'$numberLong': '3234995467'},8/29/2017,Here are some items that the Dallas Shelters are in need of. If you would like to drop off any?? https://t.co/FARbiuUptq,Denton County,Flower Mound,1,1,1,0
368119165,8/30/2017,"#Repost harveyrescuepage (get_repost)
?????????
ANOTHER SHELTER
kalicia28 
lala_singleton 
phatty_j?? https://t.co/91foi34Q8x",Harris County,Houston,1,1,1,0
58624342,9/9/2017,"Humans are not the only ones taking shelter from Hurricane Irma, the animals at Zoo Miami have taken shelter too.â¦ https://t.co/YLmJvvTT85",Dallas County,Dallas,1,0,0,0
114335873,9/1/2017,The shelter at Thurgood Marshall HS is shutting down today at 12pm. Families currently there?? https://t.co/zj5RgcrPBH,Fort Bend County,Missouri City,1,1,1,0
71823004,8/28/2017,George R. Brown Convention Center opening it's doors as a shelter.?? https://t.co/8pac7d1pZP,Harris County,Houston,1,1,1,0
1322875490,9/13/2017,Arlington Shelter Seeking Homes for Cats Displaced by Hurricane Harvey https://t.co/zpPaiAB2vM,Tarrant County,Arlington,1,1,1,0
{'$numberLong': '701458005884346368'},8/29/2017,"Odessa, TX 
A18 Bee, Female

City of Odessa Animal Shelter Odessa, TX
City of Odessa Animal?? https://t.co/MWzQY7tHeE",Ector County,Odessa,0,0,0,
58624342,8/29/2017,City of Dallas set to open mega shelter at the Kay Bailey Hutchison Convention Center later today. https://t.co/Q4LoxPKDLe,Dallas County,Dallas,1,1,1,0
333536352,9/2/2017,I would encourage anyone with free time to consider volunteering at any of the local shelters in?? https://t.co/G74Rc4o6Y9,Jefferson County,Port Arthur,1,1,1,1
{'$numberLong': '3142363759'},9/16/2017,"See if it was me I would go around to shelters and give $20,000 to every one I can find cash money, but I trustâ¦ https://t.co/Xf9CnObBes",Harris County,Pasadena,1,1,1,0
1075248715,8/25/2017,Hey guys we are cautiously monitoring the situation to determine the need for alternate shelter.?? https://t.co/D04hdOUL5Z,Matagorda County,Matagorda,1,1,1,0
29493760,9/19/2017,BEYONCE AND JANET JACKSON VISIT GRB SHELTER | Photos By ð¸ By: @vickypinkphoto https://t.co/StsR11Em01â¦ https://t.co/1bIkfoc8WM,Harris County,Houston,1,1,1,0
{'$numberLong': '2874415029'},8/27/2017,Sheldon ISD superintendent opens up Sheldon Elementary as a shelter for community https://t.co/RvIWa9XWFN,Harris County,Houston,1,1,1,0
{'$numberLong': '2244988994'},8/29/2017,"??You have been a refuge for the poor, a refuge for the needy in their distress, a shelter from?? https://t.co/HEDw2UTEvS",Harris County,Houston,1,1,1,0
{'$numberLong': '2853826637'},8/29/2017,Dog found alone bus at Harvey mega-shelter at George R. Brown https://t.co/7UCDSpaOuJ,Harris County,Houston,1,1,1,-1
47780647,8/21/2017,"""Clear the shelter day,  you say? Okay,  I'll go with you!""?? https://t.co/NB4leWtgrp",Collin County,Plano,1,0,0,1
{'$numberLong': '2268386640'},9/1/2017,sitting in the shelter at PNMS and counting our blessings with my new sweet friend Da'Kobin.?? https://t.co/3t7HOXtEYT,Jefferson County,Port Neches,1,1,1,1
55760220,9/4/2017,Jade- I am so proud of you serving at the shelter! I love your heart for the hurting! Jesus was?? https://t.co/H2K0dNarjs,Harris County,Beaumont Place,1,0,0,1
13640332,9/3/2017,Harry Connick Jr visiting the shelter in Houston today. @ George R. Brown Convention Center https://t.co/Nm0NujlBjV,Harris County,Houston,1,1,1,0
58624342,8/26/2017,Goodbyes at Dallas shelters. Harvey evacuees can't have pets in shelters. Animal Services take them. To be reunite?? https://t.co/ngyf9yr6Pp,Dallas County,Dallas,1,1,1,0
{'$numberLong': '2864061615'},8/31/2017,Katy ISD winding down shelters for families; preparing to open schools next week https://t.co/FaUqHtQ86e,Fort Bend County,Hawks Landing,1,1,1,0
235245323,9/1/2017,People are still Serving! Red Cross Delivery!  #redcross #shelter #hurricaneharvey @ First?? https://t.co/vF8v9zVKZl,Harris County,Jersey Village,0,1,1,1
199438862,8/28/2017,"#hurricane #shelters #copy #paste #plz #share ???????? @ Houston, Texas https://t.co/hayYZM64dr",Harris County,Houston,1,1,1,-1
19075559,8/27/2017,We need your buns! Hotdog and hamburger. Trying to feed the folks at the shelter.  Bring now to?? https://t.co/Hvn8tJrR0j,Fort Bend County,Richmond,1,1,1,-1
14348300,9/1/2017,One of the cards made by our children to be given to a family in one of the shelters in the?? https://t.co/vRF6huxGyp,Montgomery County,The Woodlands,1,1,1,0
33542969,9/8/2017,I volunteered for the austinpetsalive Hurricane Harvey Animal Shelter today and saw so much loveâ¦ https://t.co/jMjzQGsgOf,Travis County,Austin,1,1,1,1
58624342,9/6/2017,2 jaguars from Harvey-battered Victoria find shelter at Dallas Zoo https://t.co/nS4mybGiV1,Dallas County,Dallas,1,1,1,0
119888198,8/30/2017,Hey I'm home(I left 2 go 2 a shelter yesterday morning) the water is?? https://t.co/4STI4Alw4t,Harris County,Houston,1,1,1,0
333157340,8/25/2017,Support your local SPCA and no kill shelters. #spca #lakejacksonspca #pitbulllove?? https://t.co/EMLiex6aeZ,Brazoria County,Wild Peach,1,0,0,0
11183772,9/2/2017,I started volunteering at the local shelter today... high probability of me taking all the?? https://t.co/PxFvtSlL2a,Comal County,Kingsnake,1,1,1,1
58624342,8/30/2017,"Uber Texas offering free rides to and from shelters in Dallas, Austin, San Antonio harvey https://t.co/zcx3qaiaiZ",Dallas County,Dallas,1,1,1,0
333431158,9/20/2017,Top Stories: Dallas Closing Downtown Harvey Shelter Today https://t.co/vQSH050JJd,Dallas County,Dallas,1,1,1,0
